ELAPSED_RUNTIME,DELETE_FLAG,AVG_START_TIME,AVG_RUNTIME,TIME_ZONE,PRIORITY,CYCLIC,MAX_RERUN,END_TIME,START_TIME,FROM_TIME,STATUS,STATE,ODATE,MEMNAME,JOB_NAME,ORDER_TABLE,ORDER_ID,JOB_ID,GROUP_NAME,SYSDATE,CTRLM_TABLE_NAME,JOBNAME,SCRIPT_NAME,DESCRIPTION,INTERFACE_NAME,CRITICAL_LONG_RUN_JOBS_FLAG,THRESHOLD_RUN_TIME,CRITICAL_NOT_STARTED_JOBS_FLAG,FROMTIME,THRESHOLD_START_TIME,EXCLUDE_JOBS_FLAG,RESTATMENT_RUN_TIME,RESTATMENT_START_TIME,FISCAL_YEAR_END_RUN_TIME,FISCAL_YEAR_END_START_TIME,ACTUAL_RUN_TIME,RUN_TIME_DIFF,NEW_THRESHOLD_START_TIME,START_TIME_DIFF,LATE_START,FAILED,LONG_RUN,NOT_STARTED,REGION,APPLICATION,JOB_TYPE,DM_WORK_GROUP,LOG_CAPTURED_TIMESTAMP
2000,0,154254.0,21, ,AA,0,0,20190623132903,20190623132842, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ud,SEBLG409@-SIEBEL018,4c3uz,12476,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
12900,0,203705.0,216, ,AA,0,0,20190623044106,20190623043857, ,Ended OK,Run (2) ,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001udf,SEBLG409@-SIEBEL018,4c1x2,4840,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
0,0,205423.0,19, ,AA,0,0, , , ,Wait Condition,,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ue,SEBLG409@-SIEBEL018,4c1x3, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
2700,0,210534.0,19, ,AA,0,0,20190623215242,20190623215214, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uef,SEBLG409@-SIEBEL018,4c3v0,12872,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
0,0,205445.0,34, ,AA,0,0, , , ,Wait Condition,,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uf,SEBLG409@-SIEBEL018,4c1x4, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
3300,0,210555.0,31, ,AA,0,0,20190623215316,20190623215243, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uff,SEBLG409@-SIEBEL018,4c3v1,8868,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
0,0,205520.0,18, ,AA,0,0, , , ,Wait Condition,,190622,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ug,SEBLG409@-SIEBEL018,4c1x5, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
16100,0,210629.0,252, ,AA,0,0,20190623215559,20190623215317, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ugf,SEBLG409@-SIEBEL018,4c3v2,12816,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
26100,0,220209.0,425, ,AA,0,0,20190623230139,20190623225718, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uh,SEBLG409@-SIEBEL018,4c3v3,7152,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
1600,0,200314.0,17, ,AA,0,0,20190623193044,20190623193027, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ui,SEBLG409@-SIEBEL018,4c3v4,9696,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:48
71500,0,212150.0,951, ,AA,0,0,20190623222415,20190623221220, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uj,SEBLG409@-SIEBEL018,4c3v5,12524,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
2700,0,194119.0,37, ,AA,0,0,20190623194110,20190623194042, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001uk,SEBLG409@-SIEBEL018,4c3v6,13192,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
29000,0,205727.0,501, ,AA,0,0,20190623215500,20190623215010, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001ulf,SEBLG409@-SIEBEL018,4c3v7,2740,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
3400,0,153029.0,35, ,AA,0,0,20190623132452,20190623132417, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001un,SEBLG409@-SIEBEL018,4c3v8,9596,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
1500,0,200333.0,16, ,AA,0,0,20190623193100,20190623193044, ,Ended OK,Run (2) ,190623,sebl2001_imp_opt_anaplan.bat,SEBLJ2001up,SEBLG409@-SIEBEL018,4c3v9,6212,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
20700,0,163000.0,350, ,AA,0,0,20190623163328,20190623163000,1630,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002a,SEBLG407@-SIEBEL016,4c46z,6488,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,163500.0,1, ,AA,0,0,20190623163501,20190623163500,1635,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002b,SEBLG407@-SIEBEL016,4c46p,7304,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,253000.0,1, ,AA,0,0, , ,0130,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002bi,SEBLG408@-SIEBEL014,4c3jq, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
100,0,50000.0,1, ,AA,0,0,20190623050001,20190623050000,0500,Ended OK,Run (2) ,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ca,SEBLG410@-SIEBEL012,4c3hg,17696,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
92100,0,253000.0,1627, ,AA,0,0,20190623045821,20190623044300,0443,Ended OK,Run (2) ,190622,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ua,SEBLG409@-SIEBEL018,4c1xc,6632,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,253000.0,1627, ,AA,0,0, , ,0130,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ua,SEBLG409@-SIEBEL018,4c3va, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,253500.0,1227, ,AA,0,0, , ,0135,Wait Condition,,190623,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ub,SEBLG409@-SIEBEL018,4c3vb, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
68600,0,253500.0,1227, ,AA,0,0,20190623051243,20190623050116,0501,Ended OK,Run (2) ,190622,sebl2002_imp_hub_anaplan.bat,SEBLJ2002ub,SEBLG409@-SIEBEL018,4c1xd,10468,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
4200,0,125912.0,41, ,AA,0,0,20190623132658,20190623132616, ,Ended OK,Run (2) ,190623,sebl2003_ana_ffm_lock.bat,SEBLJ2003a,SEBLG407@-SIEBEL016,4c470,10336,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,125912.0,1, ,AA,0,0,20190623132617,20190623132616, ,Ended OK,Run (2) ,190623,sebl2003_ana_ffm_lock.bat,SEBLJ2003b,SEBLG407@-SIEBEL016,4c471,2400,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
800,0,125902.0,8, ,AA,0,0,20190623132615,20190623132607, ,Ended OK,Run (2) ,190623,sebl2004_suff_hubtosat.bat,SEBLJ2004a,SEBLG407@-SIEBEL016,4c477,10672,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,272135.0,1, ,AA,0,0, , , ,Wait Condition,,190623,sebl2004_suff_hubtosat.bat,SEBLJ2004c,SEBLG410@-SIEBEL012,4c3hv, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
13400,0,220632.0,205, ,AA,0,0,20190623230355,20190623230140, ,Ended OK,Run (2) ,190623,sebl2004_suff_hubtosat.bat,SEBLJ2004u,SEBLG409@-SIEBEL018,4c3vn,13372,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
3200,0,80000.0,38, ,AA,0,0, , ,0800,Wait Condition,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005a,SEBLG407@-SIEBEL016,4c46s,5484,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,140000.0,1, ,AA,0,0, , ,1400,Wait Condition,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005bb,SEBLG408@-SIEBEL014,4c3jv,3720,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
140129,0,240000.0,2043, ,Ab,0,0,20190624002322,20190624000000,0000,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bd,SEBLG409@SDHN5569,4c2t0,14625,SEBLG409@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
193,0,180000.0,2013, ,AA,0,0,20190623180003,20190623180000,1800,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005be,SEBLG407@SDHN5569,4c432,20381,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
114470,0,180000.0,805, ,AA,0,0,20190623181905,20190623180000,1800,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bh,SEBLG407@SDHN5569,4c433,20369,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
299652,0,240000.0,4808, ,AA,0,0,20190624004957,20190624000000,0000,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bm,SEBLG408@SDHN5569,4c3mq,14676,SEBLG408@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
130232,0,70000.0,2409, ,Ac,0,0,20190623072142,20190623070000,0700,Ended OK,Run (2) ,190623,sebl2005_s_cx_daily_stats.sh,SEBLJ2005bxv,SEBLG410@SDHN5569,4c2sr,14358,SEBLG410@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,200000.0,1, ,AA,0,0,20190623200001,20190623200000,2000,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005ca,SEBLG410@-SIEBEL012,4c3hh,17376,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
100,0,83000.0,1, ,AA,0,0,20190623083001,20190623083000,0830,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005cb,SEBLG410@-SIEBEL012,4c3hi,17020,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
128400,0,160000.0,2321, ,AA,0,0,20190623162124,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2005_exp_anaplan_opt.bat,SEBLJ2005ub,SEBLG409@-SIEBEL018,4c3vc,340,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
100,0,250000.0,2, ,AA,0,0,20190624010001,20190624010000,0100,Ended OK,Run (2) ,190623,sebl2006_pea_imp_anaplan.bat,SEBLJ2006aa,SEBLG409@-SIEBEL018,4c3um,4972,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,251000.0,1, ,AA,0,0,20190624011001,20190624011000,0110,Ended OK,Run (2) ,190623,sebl2006_pea_imp_anaplan.bat,SEBLJ2006ac,SEBLG409@-SIEBEL018,4c3us,14068,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
100,0,250005.0,1, ,AA,0,0,20190624010006,20190624010005, ,Ended OK,Run (2) ,190623,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007aa,SEBLG409@-SIEBEL018,4c3un,14072,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
100,0,251002.0,1, ,AA,0,0,20190624011003,20190624011002, ,Ended OK,Run (2) ,190623,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007ac,SEBLG409@-SIEBEL018,4c3ut,10920,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
180800,0,212707.0,2904, ,AA,0,0,20190623041714,20190623034705, ,Ended OK,Run (2) ,190622,sebl2007_pea_imp_hub_anpln.bat,SEBLJ2007ad,SEBLG409@-SIEBEL018,4c1xh,8704,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,253000.0,1, ,AA,0,0, , ,0130,Wait Condition,,190623,sebl2010_pea_exp_ana_ce.bat,SEBLJ2010aa,SEBLG409@-SIEBEL018,4c3uo, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,253004.0,1, ,AA,0,0, , , ,Wait Condition,,190623,sebl2010_pea_exp_ana_ce.bat,SEBLJ2010ab,SEBLG409@-SIEBEL018,4c3up, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,254500.0,23, ,AA,0,0, , ,0145,Wait Condition,,190623,sebl2011_pea_exp_ana_apac.bat,SEBLJ2011aa,SEBLG409@-SIEBEL018,4c3uq, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:49
0,0,254524.0,35, ,AA,0,0, , , ,Wait Condition,,190623,sebl2011_pea_exp_ana_apac.bat,SEBLJ2011ab,SEBLG409@-SIEBEL018,4c3ur, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,260500.0,1, ,AA,0,0, , ,0205,Wait Condition,,190623,sebl2012_pea_exp_ana_la.bat,SEBLJ2012aa,SEBLG409@-SIEBEL018,4c3uu, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,260501.0,1, ,AA,0,0, , , ,Wait Condition,,190623,sebl2012_pea_exp_ana_la.bat,SEBLJ2012ab,SEBLG409@-SIEBEL018,4c3uv, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
8600,0,262000.0,138, ,AA,0,0,20190623051753,20190623051627,0515,Ended OK,Run (2) ,190622,sebl2013_pea_exp_ana_we.bat,SEBLJ2013aa,SEBLG409@-SIEBEL018,4c1xi,9136,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,262000.0,138, ,AA,0,0, , ,0220,Wait Condition,,190623,sebl2013_pea_exp_ana_we.bat,SEBLJ2013aa,SEBLG409@-SIEBEL018,4c3vd, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,262138.0,2353, ,AA,0,0, , , ,Wait Condition,,190623,sebl2013_pea_exp_ana_we.bat,SEBLJ2013ab,SEBLG409@-SIEBEL018,4c3ve, ,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
149900,0,262138.0,2353, ,AA,0,0,20190623054253,20190623051754, ,Ended OK,Run (2) ,190622,sebl2013_pea_exp_ana_we.bat,SEBLJ2013ab,SEBLG409@-SIEBEL018,4c1xj,2768,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
16100,0,80039.0,354, ,AA,0,0,20190623080315,20190623080033, ,Ended OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015a,SEBLG407@-SIEBEL016,4c46m,2252,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, ,20190622140005, ,Ended Not OK,Run (2) ,190622,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ba,SEBLG408@-SIEBEL014,4c1li, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, ,20190623140005, ,Ended Not OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ba,SEBLG408@-SIEBEL014,4c3jr, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, ,20190623200005, ,Ended Not OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ca,SEBLG410@-SIEBEL012,4c3hj, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, ,20190622200005, ,Ended Not OK,Run (2) ,190622,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ca,SEBLG410@-SIEBEL012,4c1jg, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
1023400,0,162345.0,5147, ,AA,0,0,20190623192505,20190623163431, ,Ended OK,Run (2) ,190623,sebl2015_tfm_wf_ana_rcsv.bat,SEBLJ2015ua,SEBLG409@-SIEBEL018,4c3vf,4384,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
100,0,83003.0,1, ,AA,0,0,20190623083006,20190623083005, ,Ended OK,Run (2) ,190623,sebl2016_tfmwfana_rtsvol.bat,SEBLJ2016ca,SEBLG410@-SIEBEL012,4c3hk,14440,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2017_ana_usr_security.bat,SEBLJ2017a,SEBLG407@-SIEBEL016,4c46u, ,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2017_ana_usr_security.bat,SEBLJ2017b,SEBLG408@-SIEBEL014,4c3jx, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2017_ana_usr_security.bat,SEBLJ2017ca,SEBLG410@-SIEBEL012,4c3hl, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
600,0,82035.0,6, ,AA,0,0,20190623082041,20190623082035, ,Ended OK,Run (2) ,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018a,SEBLG407@-SIEBEL016,4c46q,10964,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018b,SEBLG408@-SIEBEL014,4c3js, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018ca,SEBLG410@-SIEBEL012,4c3hm, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
2500,0,200236.0,22, ,AA,0,0,20190623193017,20190623192951, ,Ended OK,Run (2) ,190623,sebl2018_Promo_Acc_Del.bat,SEBLJ2018u,SEBLG409@-SIEBEL018,4c3vg,13276,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
3800,0,82114.0,47, ,AA,0,0,20190623082149,20190623082111, ,Ended OK,Run (2) ,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019a,SEBLG407@-SIEBEL016,4c46r,6420,SEBLG407@-SIEBEL016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019b,SEBLG408@-SIEBEL014,4c3jt, ,SEBLG408@-SIEBEL014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,,0, ,AA,0,0, , , ,Wait Condition,,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019ca,SEBLG410@-SIEBEL012,4c3hn, ,SEBLG410@-SIEBEL012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
67700,0,200408.0,758, ,AA,0,0,20190623194233,20190623193116, ,Ended OK,Run (2) ,190623,sebl2019_imp_hub_anaplan.bat,SEBLJ2019u,SEBLG409@-SIEBEL018,4c3vh,1588,SEBLG409@-SIEBEL018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
447,0,240000.0,3, ,AA,0,0,20190624000005,20190624000000,0000,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aa,SEBLG407@SDHN5569,4c42i,14918,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,263000.0,9, ,AA,0,0, , ,0230,Wait Condition,,190623,sebl2020_daily_stats.sh,SEBLJ2020ab,SEBLG407@SDHN5569,4c42m, ,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
0,0,263000.0,48, ,Ab,0,0, , ,0230,Wait Condition,,190623,sebl2020_daily_stats.sh,SEBLJ2020ac,SEBLG407@SDHN5569,4c2t8, ,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
31,0,80000.0,4, ,AA,0,0,20190623080001,20190623080000,0800,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ad,SEBLG407@SDHN5569,4c42n,17526,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
4373,0,80000.0,45, ,Ab,0,0,20190623080044,20190623080000,0800,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ae,SEBLG407@SDHN5569,4c2t9,17500,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
243,0,120000.0,3, ,AA,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020af,SEBLG407@SDHN5569,4c42o,20530,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
231,0,120000.0,3, ,Ab,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ag,SEBLG407@SDHN5569,4c2ta,20541,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
223,0,120000.0,635, ,Ac,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ah,SEBLG407@SDHN5569,4c2st,20554,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
228,0,120000.0,305, ,Ad,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ai,SEBLG407@SDHN5569,4c2sl,20532,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
241,0,120000.0,445, ,Ae,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020aj,SEBLG407@SDHN5569,4c2sg,20531,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
219,0,120000.0,2001, ,Af,0,0,20190623120002,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020ak,SEBLG407@SDHN5569,4c2sd,20499,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
382115,0,120000.0,150, ,Ag,0,0,20190623130341,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020al,SEBLG407@SDHN5569,4c2sa,20497,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:50
239,0,120000.0,630, ,Ah,0,0,20190623120003,20190623120000,1200,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020am,SEBLG407@SDHN5569,4c2s8,20498,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
54,0,160000.0,1414, ,AA,0,0,20190623160003,20190623160000,1600,Ended OK,Run (2) ,190623,sebl2020_daily_stats.sh,SEBLJ2020an,SEBLG407@SDHN5569,4c42j,9472,SEBLG407@SDHN5569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/07/2019 15:07:51
